""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"
"AD000092_cds1_at"	"2"	"3.0111473607758"	"2.19589965240923"	"2.40483371661994"	"2.6170003411209"	"2"	"2.30749603791321"	"2"	"2"	"2.42651126136458"	"2"	"2"	"2.15836249209525"	"2"	"2.75281643118827"	"2"	"2.32428245529769"	"2"	"2"	"2"	"2.43933269383026"	"2"	"2.31175386105575"	"2.6414741105041"	"2.37106786227174"	"2.46834733041216"	"2"	"2"	"2"	"2.56348108539441"	"2"	"2.26481782300954"	"3.18723861983148"	"2.77451696572855"
"AF000231_at"	"2"	"2"	"2"	"2.11394335230684"	"2.32014628611105"	"2"	"2.16731733474818"	"2"	"2"	"2"	"2"	"2"	"2"	"2.20951501454263"	"2.42324587393681"	"2.28555730900777"	"2.17026171539496"	"2"	"2"	"2.16731733474818"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.10720996964787"	"2.17026171539496"	"2"	"2"
"AF000560_at"	"2.64246452024212"	"2.59769518592551"	"2"	"2.10720996964787"	"2.31386722036915"	"2"	"2.67117284271508"	"2"	"2.11727129565576"	"2"	"2.50650503240487"	"2.32428245529769"	"2"	"2"	"2"	"2.76492298464989"	"2.70671778233676"	"2"	"2"	"2.23044892137827"	"2"	"2.95036485437612"	"2.04921802267018"	"2"	"2.83884909073726"	"2.69810054562339"	"2.78175537465247"	"2"	"2.30319605742049"	"2.45636603312904"	"2"	"2.43775056282039"	"2.85247999363686"	"2"
"AF000562_at"	"3.02118929906994"	"2.74036268949424"	"3.11092624226642"	"2.99913054128737"	"3.01870049866624"	"3.24104815067164"	"2.48429983934679"	"2.69635638873333"	"2.76937732607614"	"2.92116605063774"	"2.32221929473392"	"2.56348108539441"	"2.92839585225671"	"2.85064623518307"	"2.99343623049761"	"2.90254677931399"	"2.7160033436348"	"2.97818051693741"	"2.10037054511756"	"2.85973856619715"	"3.02653326452330"	"3.21563756343506"	"3.18355453361886"	"3.12775251583297"	"2.90091306773767"	"2.82994669594164"	"3.18012587516405"	"2.79448804665917"	"3.18098558078673"	"2.91487181754005"	"2.44715803134222"	"3.07481644064517"	"3.0927206446841"	"3.01577875638904"
"AF002224_at"	"2.89542254603941"	"2.66086547800387"	"2.26951294421792"	"2.63346845557959"	"2.54157924394658"	"2.83821922190763"	"2.41830129131975"	"2.29446622616159"	"2.51851393987789"	"2.97954837470410"	"2.40140054078154"	"2.64246452024212"	"2.39794000867204"	"2.57634135020579"	"2.63042787502502"	"2.33041377334919"	"2.51188336097887"	"2.49415459401844"	"2.49692964807321"	"2.56584781867352"	"2.53655844257153"	"2.31175386105575"	"2.79028516403324"	"2.85186960072977"	"2.48855071650044"	"2.44870631990508"	"2.03342375548695"	"2.02938377768521"	"2.70500795933334"	"2.81624129999178"	"2.12710479836481"	"2.54654266347813"	"2.76117581315573"	"2.70671778233676"
"AF002700_at"	"2.35024801833416"	"2.5910646070265"	"2.64640372622307"	"2.51719589794997"	"2.45484486000851"	"2.85491302230786"	"2"	"2.67942789661212"	"2.66181268553726"	"2.59328606702046"	"2.2718416065365"	"2.45788189673399"	"2.60314437262018"	"2.58771096501891"	"2.86153441085904"	"2.16731733474818"	"2.26245108973043"	"2.54032947479087"	"2.60097289568675"	"2.29003461136252"	"2.20682587603185"	"2.71349054309394"	"2.78604121024255"	"2.75511226639507"	"2.54282542695918"	"2.48000694295715"	"2.58994960132571"	"2.67851837904011"	"2.74585519517373"	"2.52762990087134"	"2.38916608436453"	"2.96094619573383"	"2.72754125702856"	"2.36735592102602"
"AF003743_at"	"2"	"2.88874096068289"	"2"	"2"	"2"	"2.62838893005031"	"2"	"2.6159500516564"	"2.0899051114394"	"2"	"2.04921802267018"	"2.73798732633343"	"2.57749179983723"	"2.33845649360460"	"2"	"2"	"2.2405492482826"	"2"	"2"	"2"	"2"	"2.72427586960079"	"2.8318697742805"	"2.80345711564841"	"2.32837960343874"	"2"	"2"	"2.50650503240487"	"2"	"2"	"2"	"2"	"3.00560944536028"	"2.64738297011462"
"AF005775_at"	"2.79934054945358"	"3.24501887073775"	"2.45939248775923"	"2.55266821611219"	"2.51188336097887"	"2.8733206018154"	"2.41161970596323"	"2.77305469336426"	"2.11727129565576"	"2.60638136511061"	"2.45331834004704"	"2.21748394421391"	"2.8208579894397"	"2.84135947045485"	"2.57287160220048"	"2.60852603357719"	"2.86213137931304"	"2.65705585285710"	"2.6170003411209"	"2.61909333062674"	"2.54530711646582"	"2.97726621242729"	"3.12872228433843"	"2.9484129657786"	"2.87098881376058"	"2.66370092538965"	"2.39269695325967"	"2.5327543789925"	"2.91645394854993"	"2.75663610824585"	"2.66275783168157"	"2.82865989653532"	"3.00216606175651"	"3.08564728829686"
"AF006041_at"	"3.31048089146268"	"3.15381486434453"	"2.32428245529769"	"3.15986784709257"	"3.07954300740291"	"2"	"2.90794852161227"	"2.70070371714502"	"2.97220283837906"	"2.73719264270474"	"3.05956341790127"	"2.76566855475901"	"2.58092497567562"	"2.81023251799508"	"2"	"2.99431715266964"	"2.43933269383026"	"2.77378644498119"	"2.9304395947667"	"3.01241537476243"	"2"	"2.92531209149965"	"2.82282164530310"	"2.68841982200271"	"2.86391737695786"	"2.75127910398334"	"3.04844180355040"	"3.00902574208691"	"2.9731278535997"	"2.77959649125782"	"2.69460519893357"	"2"	"3.27067883614471"	"2.64542226934909"
"AF006084_at"	"2.96473092105363"	"2.90579588036787"	"2.54157924394658"	"2.70243053644553"	"3.09656243837414"	"3.01241537476243"	"2.91222205653242"	"2.65417654187796"	"2.87390159786446"	"2.8926510338773"	"2.91381385238372"	"2.55630250076729"	"2.86805636182304"	"2.97589113640179"	"3.14207646107328"	"3.23502315949522"	"2.77815125038364"	"2.65896484266444"	"2.70671778233676"	"2.98362628712453"	"3.48911436937892"	"3.0899051114394"	"2.9304395947667"	"2.94792361983173"	"3.01157044359728"	"2.86033800657099"	"3.13924921757161"	"2.97451169273733"	"3.05192391604611"	"2.99563519459755"	"2.70586371228392"	"3.47421626407626"	"3.25382243870807"	"3.31365634661803"
"AF006087_at"	"2.63548374681491"	"2.58206336291171"	"2.93145787068901"	"2.75204844781944"	"2.68574173860226"	"3.00302947055362"	"2.58319877396862"	"2.45636603312904"	"2.87909587950007"	"2.79448804665917"	"2.62838893005031"	"2.58883172559421"	"2.74507479158206"	"2.77597433112937"	"3.15594301797184"	"2.57978359661681"	"3.0111473607758"	"2.82865989653532"	"2.61172330800734"	"2.78103693862113"	"2.51851393987789"	"2.68033551341456"	"2.85125834871908"	"2.65030752313194"	"2.52891670027765"	"2.60852603357719"	"2.91645394854993"	"2.79098847508882"	"2.90848501887865"	"2.44247976906445"	"2.24551266781415"	"2.94987770403687"	"2.91009054559407"	"2.96142109406645"
"AF007875_at"	"2.33041377334919"	"2.20682587603185"	"2.28780172993023"	"2.46834733041216"	"2.97405090279288"	"2.49276038902684"	"2.53781909507327"	"2.54406804435028"	"2.33041377334919"	"2.56229286445647"	"2"	"2.13672056715641"	"2.55990662503611"	"2.55022835305509"	"2.88761730033574"	"2.65030752313194"	"2.40823996531185"	"2.22271647114758"	"2.31806333496276"	"2.55022835305509"	"2.24797326636181"	"2.64048143697042"	"2.44247976906445"	"2.48855071650044"	"2.21218760440396"	"2.16731733474818"	"2.0899051114394"	"2.35793484700045"	"2.43136376415899"	"2.21748394421391"	"2.44404479591808"	"2.48429983934679"	"2.42324587393681"	"2.29885307640971"
"AF008445_at"	"2"	"2"	"2"	"2.75663610824585"	"2.24303804868629"	"2"	"2.01283722470517"	"2.75739602879302"	"2.55750720190566"	"2.3096301674259"	"2"	"2.00860017176192"	"2"	"2"	"2"	"2.64640372622307"	"2.30749603791321"	"2"	"2"	"2.04532297878666"	"2"	"2"	"2"	"2.57634135020579"	"2"	"2"	"2"	"2.02530586526477"	"2"	"2"	"2"	"2.08635983067475"	"2"	"2.58658730467176"
"AF008937_at"	"2.60530504614111"	"2.26717172840301"	"2.42975228000241"	"2.48572142648158"	"2.35024801833416"	"2.56110138364906"	"2.23804610312880"	"2.65417654187796"	"2.66651798055488"	"2.85430604180108"	"2.6232492903979"	"2.28780172993023"	"2.66181268553726"	"2.21218760440396"	"2.72345567203519"	"2.6414741105041"	"2.46239799789896"	"2.3096301674259"	"2.68484536164441"	"2.62221402296630"	"2"	"2.35024801833416"	"2.52244423350632"	"2.74507479158206"	"2.65321251377534"	"2.48855071650044"	"2.43933269383026"	"2.43296929087441"	"2.37291200297011"	"2.09691001300806"	"2"	"2.45939248775923"	"2.73399928653839"	"2.34635297445064"
"AF009301_at"	"2"	"2.49276038902684"	"2.3096301674259"	"2"	"2.63848925695464"	"2.34242268082221"	"2.45331834004704"	"2.58206336291171"	"2.37106786227174"	"2.35024801833416"	"2.13987908640124"	"2"	"2"	"2.24797326636181"	"2.67302090712890"	"2.68841982200271"	"2.40993312333129"	"2"	"2.15836249209525"	"2.16731733474818"	"2"	"2.76937732607614"	"2"	"2"	"2.22010808804006"	"2.00860017176192"	"2.07918124604762"	"2.18184358794477"	"2.32221929473392"	"2"	"2"	"2"	"2.38201704257487"	"2"
"AF009368_at"	"3.13767053723676"	"3.0542299098634"	"2.62428209583567"	"2.82020145948564"	"2.90525604874845"	"3.25358028956218"	"2.77887447200274"	"2.86628733908419"	"2.83821922190763"	"2.67851837904011"	"2.93601079571521"	"2.98497712641549"	"2.55144999797288"	"2.78532983501077"	"2.68033551341456"	"2.59769518592551"	"2.81157500587059"	"2.85491302230786"	"3.01786771896351"	"2.86746748785905"	"2.86272752831797"	"2.75815462196739"	"2.64345267648619"	"3.16286299332193"	"3.05728564441821"	"2.87390159786446"	"3.01994668167884"	"2.8767949762007"	"3.04571405894087"	"3.04375512696868"	"2.7419390777292"	"3.12872228433843"	"3.15896526038341"	"3.00302947055362"
"AF009674_at"	"2.73239375982297"	"2"	"2"	"2.64836001098093"	"2"	"2.16136800223497"	"2"	"2.60852603357719"	"2"	"2"	"2"	"2"	"2.44715803134222"	"2"	"2"	"2"	"3.03059972196595"	"2.64933485871214"	"2.67760695272049"	"2"	"2.27646180417324"	"2.53019969820308"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"AF010193_at"	"2.79726754083072"	"2.23552844690755"	"2.77158748088126"	"2.11394335230684"	"2.34044411484012"	"2.67024585307412"	"2.13353890837022"	"2.45636603312904"	"2.51851393987789"	"2.44090908206522"	"2.34044411484012"	"2.46686762035411"	"2.63648789635337"	"2.56348108539441"	"2.56229286445647"	"2.59439255037543"	"2.67394199863409"	"2.04921802267018"	"2.62221402296630"	"2"	"2.03342375548695"	"2.74507479158206"	"2.41329976408125"	"2.20951501454263"	"2.3096301674259"	"2"	"2.39794000867204"	"2.2405492482826"	"2.37657695705651"	"2.40823996531185"	"2"	"2.5327543789925"	"2.63648789635337"	"2.17026171539496"
"AF014958_at"	"2"	"2"	"2.45178643552429"	"2"	"2"	"2.75204844781944"	"2.54654266347813"	"2.10380372095596"	"2"	"2.40312052117582"	"2"	"2"	"2.22010808804006"	"2"	"2.51587384371168"	"2.2148438480477"	"2"	"2.29885307640971"	"2.04139268515823"	"2"	"2"	"2"	"2.2148438480477"	"2.5705429398819"	"2.65609820201283"	"2.36735592102602"	"2.71767050300226"	"2"	"2.63245729218472"	"2"	"2"	"2.50105926221775"	"2.03342375548695"	"2.28780172993023"
"AF015910_at"	"3.40466270087372"	"2.73239375982297"	"3.26221370547642"	"2.96378782734556"	"3.01953168453126"	"3.43759203225396"	"2.34242268082221"	"2.80685802951882"	"2.70243053644553"	"2.50650503240487"	"2.4345689040342"	"2.86746748785905"	"3.01786771896351"	"3.03901732199741"	"3.08600370561838"	"2.9982593384237"	"2.53402610605613"	"3.04532297878666"	"2.84633711212981"	"2.07554696139253"	"2.26007138798507"	"2.79098847508882"	"2.39619934709574"	"2.50785587169583"	"3.09968064110925"	"3.14457420760962"	"3.31344537042641"	"2.82865989653532"	"3.27438879555038"	"2.83884909073726"	"3.03140846425162"	"2.81690383937566"	"3.18184358794477"	"2.20139712432045"
"AF015913_at"	"2.83569057149243"	"2.58206336291171"	"2.75281643118827"	"2.72509452108147"	"3.15594301797184"	"2.96520170102591"	"2.97451169273733"	"2.51982799377572"	"2.83122969386706"	"2.86213137931304"	"2.97818051693741"	"2.58206336291171"	"2.70671778233676"	"2.57749179983723"	"3.22608411597582"	"3.32531037171106"	"2.35602585719312"	"2.959518376973"	"2.67024585307412"	"2.4983105537896"	"2.20951501454263"	"2.71767050300226"	"2.39967372148104"	"2.65991620006985"	"2.91115760873998"	"2.72754125702856"	"2.58658730467176"	"2.41995574848976"	"2.54777470538782"	"2.42975228000241"	"2.70243053644553"	"2.84198480459011"	"2.61489721603313"	"2.28780172993023"
"AJ000480_at"	"3.20002926655377"	"2.74036268949424"	"2.67024585307412"	"2.58883172559421"	"2.88761730033574"	"3.20924684875337"	"2.69372694892365"	"2.71516735784846"	"2.5854607295085"	"3.16136800223497"	"2.58092497567562"	"2.73957234445009"	"2.86923171973098"	"2.8555191556678"	"2.73319726510657"	"2.84135947045485"	"2.82607480270083"	"2.80888586735981"	"2.85430604180108"	"2.57749179983723"	"2.78532983501077"	"3.46239799789896"	"3.14643813528577"	"3.14019367857863"	"2.69897000433602"	"2.51587384371168"	"2.94299959336604"	"2.53655844257153"	"3.26623169668989"	"2.985426474083"	"2.45636603312904"	"3.15745676813423"	"3.11327469246435"	"2.83442070368153"
"AJ001421_at"	"2.70842090013471"	"2.85003325768977"	"2.91115760873998"	"2.95279244304409"	"3.16790781000148"	"2.71180722904119"	"3.07700432679335"	"3.10482840365366"	"2.99078269180314"	"2.98181860717066"	"2.77815125038364"	"2.65417654187796"	"2.60745502321467"	"2.29666519026153"	"3.27966694404846"	"3.20628604441243"	"2.49554433754645"	"2.9484129657786"	"2.62013605497376"	"2.72509452108147"	"3.11693964655076"	"3.12904505988796"	"2.86213137931304"	"3.07627625540422"	"3.23401081758718"	"2.98855895687862"	"2.72263392253381"	"2.75127910398334"	"2.75739602879302"	"2.57287160220048"	"2.97634997900327"	"3.20194306340165"	"3.16849748352303"	"2.8998205024271"
"D00017_at"	"2"	"3.35121634533934"	"2.77085201164214"	"3.14581771449183"	"3.02734960777476"	"3.37364747220922"	"3.45984464238821"	"2"	"2"	"2.94051648493257"	"2.57518784492766"	"2.63648789635337"	"2"	"2.91275330367132"	"3.73343802709106"	"3.42308195829723"	"3.2405492482826"	"3.32674537956532"	"2"	"2.84260923961056"	"3.90357829366305"	"3.65513843481138"	"3.33243845991561"	"3.34458874257871"	"3.68241586167736"	"2.56937390961505"	"3.47231754631684"	"2.4456042032736"	"3.43280900503317"	"3.38649896555065"	"2.58658730467176"	"3.80895329915591"	"3.17897694729317"	"3.78611228371983"
"D00596_at"	"3.00987563371216"	"2.77158748088126"	"3.47304880508854"	"3.21272015441784"	"3.52621000384166"	"3.20085049809108"	"3.39234515536120"	"3.18949031369937"	"3.59117595031179"	"3.02978947083186"	"3.32014628611105"	"2.70070371714502"	"2.1846914308176"	"3.00086772153123"	"3.22349594096239"	"2.85064623518307"	"2.31597034545692"	"3.27692113206577"	"3.17638069224327"	"3.33805787541976"	"2.29225607135648"	"2.48995847942483"	"3.06295783408451"	"2.64345267648619"	"3.33203427702752"	"2.96894968098134"	"2.34044411484012"	"2.80617997398389"	"2.55022835305509"	"2.72098574415374"	"3.39058187855044"	"2.66745295288995"	"2.50105926221775"	"2.39269695325967"
"D00632_at"	"2.52762990087134"	"2.66651798055488"	"2.57170883180869"	"2.51719589794997"	"2.51719589794997"	"2.52244423350632"	"2.08635983067475"	"2"	"2.29003461136252"	"2.29225607135648"	"2.29446622616159"	"2.10720996964787"	"2.24303804868629"	"2.36172783601759"	"2.31597034545692"	"2.37106786227174"	"2"	"2.37839790094814"	"2.12385164096709"	"2.55630250076729"	"2.35983548233989"	"2.7664128471124"	"2.47275644931721"	"2.48572142648158"	"2.50242711998443"	"2.50242711998443"	"2.10037054511756"	"2.4345689040342"	"2.09691001300806"	"2.26007138798507"	"2.23804610312880"	"2.65991620006985"	"2.69284691927723"	"2"
"D00723_at"	"2"	"2"	"2"	"2"	"2.24797326636181"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.26717172840301"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.02530586526477"	"2"	"2"	"2"	"2"	"2"	"2.28103336724773"	"2"	"2"	"2"
"D00726_at"	"2.51587384371168"	"2.35983548233989"	"3.48401496266756"	"3.06892761168207"	"2.62940959910272"	"2.71349054309394"	"2.25527250510331"	"2.99122607569249"	"2.33041377334919"	"2.29003461136252"	"2.39619934709574"	"2.42488163663107"	"2.29225607135648"	"2.43775056282039"	"2.25767857486918"	"2.56937390961505"	"2.16731733474818"	"2.53655844257153"	"2.39269695325967"	"2.06445798922692"	"2.23552844690755"	"2.84198480459011"	"2.71264970162721"	"2.57634135020579"	"2.66838591669"	"2.35983548233989"	"2.78390357927274"	"2.46239799789896"	"2.51188336097887"	"2.14921911265538"	"2.92890769024395"	"2.42160392686983"	"2.44090908206522"	"2.43616264704076"
"D00760_at"	"2.65896484266444"	"2.65030752313194"	"2.95664857920520"	"2.79934054945358"	"3.17231096852195"	"2.80345711564841"	"2.75663610824585"	"2.46686762035411"	"2.8750612633917"	"2.66838591669"	"2.71683772329952"	"2.31806333496276"	"2.52504480703685"	"2.60097289568675"	"3.02325245963371"	"2.9604707775343"	"2.60959440922522"	"2.60314437262018"	"2.47129171105894"	"2.6170003411209"	"2.69284691927723"	"2.69460519893357"	"2.77597433112937"	"2.51054501020661"	"2.61909333062674"	"2.27875360095283"	"2.43933269383026"	"2.41497334797082"	"2.2148438480477"	"2.49968708261840"	"2.61804809671209"	"2.53529412004277"	"2"	"2.63346845557959"
"D00761_at"	"2.8998205024271"	"2.72345567203519"	"3.01535975540921"	"2.80482067872116"	"3.44232295574557"	"2.96520170102591"	"3.00732095292274"	"3.12807601266872"	"3.23653726148869"	"2.9237619608287"	"3.22010808804006"	"3.02816441942447"	"2.89486965674525"	"2.97543180850926"	"3.24254142829838"	"3.34202768808747"	"3.07773117965239"	"2.90633504180509"	"2.55990662503611"	"2.99694924849538"	"2.98811284026835"	"3.17143390094301"	"3.13065534902203"	"3.26363606858811"	"2.93851972517649"	"2.40654018043396"	"2.6414741105041"	"2.57863920996807"	"3.09096307659573"	"2.98900461569854"	"3.24919835739111"	"2.93145787068901"	"2"	"2.71264970162721"
"D00762_at"	"2.59659709562646"	"2.57518784492766"	"2.60097289568675"	"2.71264970162721"	"3.22711508258913"	"2.63346845557959"	"2.81023251799508"	"2.50379068305718"	"2.67669360962487"	"2.48995847942483"	"2.49554433754645"	"2.45331834004704"	"2.70842090013471"	"2.68214507637383"	"3.05192391604611"	"3.12580645813953"	"2.67760695272049"	"2.70243053644553"	"2.53019969820308"	"2.79588001734408"	"2"	"2.90525604874845"	"2.57978359661681"	"2.75815462196739"	"2.66931688056611"	"2.64542226934909"	"2.48572142648158"	"2.60314437262018"	"2.65991620006985"	"2.53907609879278"	"2.76789761601809"	"2.8394780473742"	"2.69019608002851"	"2.58658730467176"
"D00763_at"	"2.95664857920520"	"3.16316137497702"	"2.9604707775343"	"3.30276370847298"	"3.66351247041516"	"3.39707054995941"	"3.27760921430409"	"3.1156105116743"	"3.19700472802305"	"3.07224989761351"	"2.95664857920520"	"3.06892761168207"	"2.83758843823551"	"2.89817648349768"	"3.63648789635337"	"3.36191661866864"	"2.95036485437612"	"3.04139268515822"	"2.84198480459011"	"3.06408343596360"	"3.17318626841227"	"3.088844562727"	"2.72098574415374"	"2.86746748785905"	"3.23299611039215"	"2.77158748088126"	"2.86093662070009"	"3.05269394192497"	"3.03742649794062"	"2.9903388547876"	"3.24699069924155"	"3.2332500095411"	"3.11859536522376"	"3.07664044367034"
"D10202_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.06818586174616"	"2.02530586526477"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.35983548233989"	"2"	"2"	"2"	"2.22788670461367"	"2"	"2.31175386105575"	"2"	"2.54777470538782"	"2.25285303097989"	"2"	"2"	"2.06445798922692"	"2"	"2.4456042032736"	"2.58206336291171"	"2.61278385671974"
"D10495_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2.48572142648158"	"2.13672056715641"	"2.26007138798507"	"2.13987908640124"	"2.32014628611105"	"2.54157924394658"	"2.36361197989214"	"2.07188200730613"	"2.77887447200274"	"2"	"2"	"2"	"2"	"2.33845649360460"	"2.72835378202123"	"3.10822665637493"	"2.70757017609794"	"3.06295783408451"	"2"	"2.75127910398334"	"2.59659709562646"	"2.10720996964787"	"2"	"2.19865708695442"	"2.20411998265592"	"3.38560627359831"	"3.42340972773309"	"3.40534636017571"
"D10511_at"	"2"	"2.21218760440396"	"2.15533603746506"	"2.66651798055488"	"2.92737036303902"	"2"	"2.43616264704076"	"2"	"2"	"2.49692964807321"	"2.35983548233989"	"2.29885307640971"	"2"	"2"	"2.99387691494121"	"2.95375969173323"	"2"	"2.48995847942483"	"2"	"2.45331834004704"	"2.25527250510331"	"2"	"2.12057393120585"	"2.44404479591808"	"2.13987908640124"	"2.48000694295715"	"2"	"2.45939248775923"	"2.45939248775923"	"2.10720996964787"	"2.40483371661994"	"2.61804809671209"	"2.44870631990508"	"2.33645973384853"
"D10522_at"	"2.41161970596323"	"2.32633586092875"	"2"	"2.02938377768521"	"2.77232170672292"	"2"	"2.2718416065365"	"2.17318626841227"	"2.66651798055488"	"2"	"2"	"2"	"2.76267856372744"	"2.96236933567002"	"2"	"2"	"2.60638136511061"	"2"	"2"	"2"	"2.52244423350632"	"2.82930377283102"	"2.00860017176192"	"2.80071707828239"	"2"	"2.03342375548695"	"2"	"2.29225607135648"	"2.85672889038288"	"2"	"2"	"3.13830269816628"	"2"	"2.58433122436753"
"D10523_at"	"2.26717172840301"	"2.61804809671209"	"2.70500795933334"	"2.05307844348342"	"2.45788189673399"	"2.7701152947871"	"2.35793484700045"	"2.07918124604762"	"2.33041377334919"	"2.17897694729317"	"2.57170883180869"	"2.21218760440396"	"2.34830486304816"	"2.69372694892365"	"2.86332286012046"	"2.43933269383026"	"2"	"2.69810054562339"	"2.65321251377534"	"2.3541084391474"	"2.77305469336426"	"2.58206336291171"	"2.57978359661681"	"2.79028516403324"	"2.66086547800387"	"2"	"2.48572142648158"	"2.24797326636181"	"2.53907609879278"	"2.24797326636181"	"2"	"2.90254677931399"	"3.14891099310936"	"2.82412583391655"
"D10923_at"	"2"	"2.02530586526477"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.83058866868514"	"2"	"2"	"2.06069784035361"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.47567118832443"	"2"	"2.50379068305718"	"2.2405492482826"	"2"	"2.23044892137827"	"2"	"2.10380372095596"	"2.16136800223497"	"2.21218760440396"	"2.18184358794477"	"2"	"2"
"D10995_at"	"2.80753502806885"	"2.60422605308447"	"2.02938377768521"	"2.37106786227174"	"2.64048143697042"	"2.83632411570675"	"2.38381536598043"	"2.20682587603185"	"2.3096301674259"	"2.26481782300954"	"2.62634036737504"	"2.42975228000241"	"2.34830486304816"	"2.6170003411209"	"2.29446622616159"	"2.67024585307412"	"2.44247976906445"	"2.42160392686983"	"2.65801139665711"	"2.53781909507327"	"2.06069784035361"	"2.70926996097583"	"2.30749603791321"	"2.66558099101795"	"2.69196510276736"	"2.34242268082221"	"2.46686762035411"	"2.41161970596323"	"2.65801139665711"	"2.45636603312904"	"2.08278537031645"	"2.78958071216443"	"2.91275330367132"	"2.58433122436753"
