""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"
"AB004884_at"	"3.05230909964732"	"2.97497199429807"	"3.00817418400643"	"2.95616843047536"	"3.01577875638904"	"2.72263392253381"	"2.9804578922761"	"2.88422876963260"	"3.02448566769917"	"2.95664857920520"	"3.04296907339318"	"2.62221402296630"	"3.13481437032046"	"2.98766626492627"	"2.92992956008459"	"2.68574173860226"	"3.14488541828714"	"2.78604121024255"	"2.75891189239797"	"3.27461961909124"	"2.67669360962487"	"3.05880548667591"	"2.77232170672292"	"2.84447717574568"	"2.89817648349768"	"2.89431606268444"	"3.11293997608408"	"3.03901732199741"	"2.62634036737504"	"3.09516935143176"	"2.97909290063833"	"2.98317507203781"	"3.07845681805329"	"2.69108149212297"	"3.00817418400643"	"2.81023251799508"	"2.89376176205794"	"3.02325245963371"
"AC000061_cds2_at"	"2.60097289568675"	"2.34044411484012"	"2.81291335664286"	"2.88138465677057"	"2.41995574848976"	"2.41664050733828"	"2.99211148778695"	"2.38738982633873"	"2.38738982633873"	"2.41995574848976"	"2.37657695705651"	"2.54032947479087"	"2"	"2.47129171105894"	"2.30102999566398"	"2.55388302664387"	"2.62940959910272"	"2.37839790094814"	"2.61278385671974"	"2.46982201597816"	"2"	"2.60314437262018"	"2.38560627359831"	"2.76863810124761"	"2.35218251811136"	"2.48713837547719"	"2.94546858513182"	"2.51188336097887"	"2.3541084391474"	"2.63144376901317"	"2"	"2.60959440922522"	"2.5327543789925"	"2"	"2.66370092538965"	"2"	"2.47567118832443"	"2.83569057149243"
"AC000064_cds1_at"	"2.43296929087441"	"2.77451696572855"	"2.65991620006985"	"2.6170003411209"	"2.59879050676312"	"2.16136800223497"	"2.69810054562339"	"2.72427586960079"	"2.48713837547719"	"2.48429983934679"	"2.29885307640971"	"2.54777470538782"	"2.47129171105894"	"2.78031731214015"	"2.58658730467176"	"2.47567118832443"	"2.55266821611219"	"2.46089784275655"	"2.35793484700045"	"2.65513843481138"	"2.4345689040342"	"2.50514997831991"	"2.5327543789925"	"2.95279244304409"	"2.40140054078154"	"2.30102999566398"	"2.9415114326344"	"2.77524625974024"	"2.88874096068289"	"2.55509444857832"	"2.71011736511182"	"2.78247262416629"	"2.65705585285710"	"2.50650503240487"	"2.72916478969277"	"2.75204844781944"	"2.71516735784846"	"2.77524625974024"
"AC002073_cds1_at"	"2.16435285578444"	"2.35024801833416"	"2"	"2"	"2.22788670461367"	"2"	"2"	"2.00432137378264"	"2"	"2"	"2.36735592102602"	"2"	"2.08278537031645"	"2"	"2.03742649794062"	"2"	"2.48572142648158"	"2.09342168516224"	"2"	"2.00860017176192"	"2"	"2.13987908640124"	"2"	"2.44404479591808"	"2.40312052117582"	"2"	"2"	"2.22010808804006"	"2.27646180417324"	"2.41161970596323"	"2.41830129131975"	"2"	"2.80208925788173"	"2"	"2.12057393120585"	"2"	"2.40140054078154"	"2.61489721603313"
"AC002115_cds1_at"	"3.34947179921439"	"3.71583627516499"	"3.62971533264713"	"3.48897352472651"	"3.55254654795566"	"3.45209324901773"	"3.39410130204004"	"3.46314613672635"	"3.67145055421249"	"3.50392680419351"	"3.55882852481701"	"3.53109554687003"	"3.43312951758049"	"3.48501121457857"	"3.66010622172324"	"3.5194341949137"	"3.70372115992702"	"3.41246054742996"	"3.35945602012099"	"3.88275215561308"	"3.11727129565576"	"3.31449922797315"	"3.40449161775869"	"3.53655844257153"	"3.56038492297202"	"3.52296559549199"	"3.47129171105894"	"3.57588031568065"	"3.35583449588494"	"3.62654565902713"	"3.5152113043278"	"3.511482288626"	"3.47726599542485"	"3.53045584358468"	"3.77393264746765"	"3.46523409498801"	"3.23904909314019"	"3.3654879848909"
"AC002115_rna2_at"	"2.55870857053317"	"2.58771096501891"	"2.81023251799508"	"2.46834733041216"	"2.76342799356294"	"2.63346845557959"	"2.48713837547719"	"2.44870631990508"	"2.8208579894397"	"2.51321760006794"	"2.62013605497376"	"2.54777470538782"	"2.81491318127507"	"2.64542226934909"	"2.78816837114117"	"2.64246452024212"	"2.61909333062674"	"2.57287160220048"	"2.33645973384853"	"3"	"2.10720996964787"	"2.31386722036915"	"2.22271647114758"	"2.89707700320942"	"2.70500795933334"	"2.56229286445647"	"2"	"2.34830486304816"	"2"	"2.84198480459011"	"2.82151352840477"	"2.38916608436453"	"2.83122969386706"	"2.77742682238931"	"2.68214507637383"	"2.67394199863409"	"2.88309335857569"	"2.6414741105041"
"AD000092_cds1_at"	"2.31597034545692"	"2"	"2.03742649794062"	"2.7160033436348"	"2"	"2.60314437262018"	"2"	"2.27415784926368"	"2.25527250510331"	"2.13353890837022"	"2.30749603791321"	"2.70329137811866"	"2.04139268515823"	"2.09691001300806"	"2"	"2"	"2"	"2"	"2"	"2"	"2.59439255037543"	"2.68752896121463"	"2.45939248775923"	"2.59988307207369"	"2"	"2"	"2"	"2.52244423350632"	"2.73078227566639"	"2"	"2.72345567203519"	"2"	"2"	"2.69372694892365"	"2.71850168886727"	"2.24551266781415"	"2.42651126136458"	"2"
"AF000231_at"	"2.22788670461367"	"2"	"2"	"2"	"2.29225607135648"	"2"	"2.16435285578444"	"2"	"2.12057393120585"	"2"	"2.00860017176192"	"2"	"2.46686762035411"	"2"	"2.02118929906994"	"2.40823996531185"	"2"	"2"	"2.20951501454263"	"2.84757265914211"	"2.30749603791321"	"2"	"2"	"2.38916608436453"	"2"	"2.17609125905568"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.11727129565576"	"2"
"AF000560_at"	"2.65991620006985"	"2"	"2.57518784492766"	"2.51188336097887"	"2.34439227368511"	"2.44715803134222"	"2.55750720190566"	"2.86923171973098"	"2.47129171105894"	"2"	"2.10380372095596"	"2"	"2.66086547800387"	"2.68930885912362"	"2"	"2"	"2"	"2.53402610605613"	"2"	"2.2148438480477"	"2"	"2.32428245529769"	"2.35602585719312"	"2.63548374681491"	"2"	"2"	"2"	"2.30102999566398"	"2.44870631990508"	"2.81690383937566"	"2"	"2.23804610312880"	"2.93701610746481"	"2.33645973384853"	"2.46089784275655"	"2.60745502321467"	"2.37474834601010"	"2.47856649559384"
"AF000562_at"	"3.00086772153123"	"3.06145247908719"	"2.97909290063833"	"3.00518051250378"	"2.94694327069783"	"2.95472479097906"	"2.96378782734556"	"3.23197902683150"	"2.98944981766669"	"2.985426474083"	"3.00346053210951"	"2.90687353472207"	"2.78031731214015"	"2.90902085421116"	"2.85491302230786"	"3.10720996964787"	"3.31090562937614"	"2.91222205653242"	"2.90902085421116"	"3.38845645270027"	"2.88930170250631"	"3.0068937079479"	"2.94200805302231"	"2.63447727016073"	"3.11859536522376"	"2.9304395947667"	"3.01452053875792"	"3.17201880942456"	"2.74429298312268"	"3.30449052777349"	"3.22115332195471"	"3.15106325335375"	"3.15472820744016"	"3.01199311465926"	"3.14519640611418"	"3.00774777800074"	"3.14207646107328"	"2.98944981766669"
"AF002224_at"	"2.25527250510331"	"2.5705429398819"	"2.69108149212297"	"2.72263392253381"	"2.20951501454263"	"2.64933485871214"	"2.72181061521255"	"2.95085145888855"	"2.68124123737559"	"2.62428209583567"	"2.41329976408125"	"2.52374646681156"	"2.04532297878666"	"2"	"2.70671778233676"	"2.32428245529769"	"2.9329808219232"	"2.59217675739587"	"2"	"2.04139268515823"	"2.60852603357719"	"2.64640372622307"	"2.80071707828239"	"2.73399928653839"	"2.15836249209525"	"2.15228834438306"	"2.81291335664286"	"2.82477646247555"	"2.56229286445647"	"2.75739602879302"	"2.25767857486918"	"2.5705429398819"	"2.80482067872116"	"2.36361197989214"	"2.33445375115093"	"2.76492298464989"	"2.63848925695464"	"2.8555191556678"
"AF002700_at"	"2.57170883180869"	"2.68124123737559"	"2.93247376467715"	"2.7041505168398"	"2.32837960343874"	"2.6170003411209"	"2.88761730033574"	"2.92220627743902"	"2.65224634100332"	"2.10720996964787"	"2.18184358794477"	"2.55990662503611"	"2.30319605742049"	"2.44247976906445"	"2.14612803567824"	"2.13033376849501"	"3.00259798071991"	"2.49415459401844"	"2.44870631990508"	"2.62013605497376"	"2.28103336724773"	"2.54032947479087"	"2.65801139665711"	"2.55870857053317"	"2.55388302664387"	"2.54282542695918"	"2.98855895687862"	"2.71850168886727"	"2.62838893005031"	"2.74115159885179"	"2.58771096501891"	"2.57518784492766"	"2.85491302230786"	"2.41995574848976"	"2.83442070368153"	"2.74350976472843"	"2.91592721169712"	"3.02897770520878"
"AF003743_at"	"2.68484536164441"	"2.68574173860226"	"2"	"2.77597433112937"	"2.19033169817029"	"2.69983772586725"	"2.88874096068289"	"2.99211148778695"	"2"	"2"	"2"	"2.70329137811866"	"2.00860017176192"	"2.49554433754645"	"2.48144262850230"	"2.52891670027765"	"2"	"2"	"2"	"2"	"2.55266821611219"	"2"	"2.77085201164214"	"2.62117628177504"	"2.75815462196739"	"2.39967372148104"	"2.8733206018154"	"2"	"2"	"2.26007138798507"	"2.88705437805096"	"2"	"2"	"2"	"2.66745295288995"	"2.65417654187796"	"2.7419390777292"	"2.25767857486918"
"AF005775_at"	"2.65417654187796"	"2.8109042806687"	"2.92531209149965"	"2.72509452108147"	"2.71096311899528"	"2.68752896121463"	"2.60530504614111"	"2.82672252016899"	"2.69196510276736"	"2.62531245096167"	"2.54530711646582"	"2.54654266347813"	"2.66086547800387"	"2.70757017609794"	"2.62736585659273"	"2.72015930340596"	"2.75358305889291"	"3.09412159584056"	"2.47129171105894"	"2.80140371001735"	"3.01535975540921"	"2.66181268553726"	"2.67117284271508"	"2.84260923961056"	"2.51587384371168"	"2.61278385671974"	"2.89817648349768"	"2.87563993700417"	"2.77670118398841"	"3.09656243837414"	"3.06333335895175"	"2.65801139665711"	"2.70243053644553"	"2.88761730033574"	"2.89320675305985"	"3.09725730969342"	"2.80482067872116"	"2.87157293554588"
"AF006041_at"	"2.97589113640179"	"2.25042000230889"	"3.30341207059674"	"2.71180722904119"	"2.67942789661212"	"2.7427251313047"	"3.03059972196595"	"3.32756326018728"	"2.87098881376058"	"2.79865064544527"	"2.83632411570675"	"2.25767857486918"	"3.15228834438306"	"2.88536122003151"	"2.60205999132796"	"2.9604707775343"	"2.94448267215017"	"2.92272545799326"	"2.96094619573383"	"3.16106838547117"	"2.63042787502502"	"2.75127910398334"	"2"	"3.16849748352303"	"2"	"2.89097959698969"	"2.59217675739587"	"2.70842090013471"	"2.93601079571521"	"3.06145247908719"	"2.83569057149243"	"2.70926996097583"	"2.86981820797933"	"2.70243053644553"	"2.77887447200274"	"3.15866398081399"	"2.85064623518307"	"3.10140335055533"
"AF006084_at"	"3.07554696139253"	"2.93751789201735"	"3.14860265480609"	"2.97680833733807"	"3.05269394192497"	"2.99255351783214"	"3.10957854690439"	"2.75281643118827"	"2.91009054559407"	"2.88366143515362"	"2.66275783168157"	"3.03981055414835"	"3.01241537476243"	"2.97909290063833"	"3.02816441942447"	"2.86746748785905"	"2.72263392253381"	"2.83758843823551"	"2.64640372622307"	"3.03702787975578"	"2.41161970596323"	"2.10037054511756"	"2.63447727016073"	"3.11461098423217"	"2.74115159885179"	"2.89872518158949"	"2.81822589361396"	"3.11360915107303"	"2.94792361983173"	"3.38345629652475"	"3.06929801211553"	"2.19312459835446"	"3.02938377768521"	"2.59659709562646"	"3.50772097668561"	"3.22479195649268"	"2.9731278535997"	"3.07845681805329"
"AF006087_at"	"2.56820172406700"	"3.16613397030511"	"3.12515582958053"	"2.7419390777292"	"2.85186960072977"	"2.35602585719312"	"2.72427586960079"	"2.72181061521255"	"3.22865695810894"	"2.80753502806885"	"2.59879050676312"	"2.50379068305718"	"2.7481880270062"	"2.75358305889291"	"2.72591163229505"	"2.70070371714502"	"2.92737036303902"	"2.65321251377534"	"2.51188336097887"	"3.10619089726342"	"2.28780172993023"	"2.62428209583567"	"2.68124123737559"	"2.92839585225671"	"2.22530928172586"	"2.55990662503611"	"2.6954816764902"	"2.64640372622307"	"2.59549622182557"	"2.71767050300226"	"2.65609820201283"	"2"	"2.30535136944662"	"2.54530711646582"	"3.03981055414835"	"2.68214507637383"	"2.71683772329952"	"2.87448181769947"
"AF007875_at"	"2.41497334797082"	"2.55870857053317"	"2.60205999132796"	"2.55750720190566"	"2.58994960132571"	"2.19312459835446"	"2.45178643552429"	"2.30749603791321"	"2.49136169383427"	"2.42324587393681"	"2.48995847942483"	"2.30319605742049"	"2.73559889969818"	"2.45024910831936"	"2.66370092538965"	"2.57170883180869"	"2.41161970596323"	"2.42975228000241"	"2.42160392686983"	"3.06333335895175"	"2.89097959698969"	"2.2718416065365"	"2.19033169817029"	"2.77815125038364"	"2.19312459835446"	"2.10380372095596"	"2.46538285144842"	"2.32014628611105"	"2.03342375548695"	"2.41830129131975"	"2.47712125471966"	"2.42813479402879"	"2.4456042032736"	"2.49136169383427"	"2.64443858946784"	"2.43933269383026"	"2.19312459835446"	"2.35983548233989"
"AF008445_at"	"2.09342168516224"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.19865708695442"	"2"	"2"	"2"	"2.02938377768521"	"2"	"2"	"3.26221370547642"	"2.96848294855393"	"2"	"2"	"2.33243845991561"	"2.39269695325967"	"2"	"2"	"2"	"2"	"2.29666519026153"	"3.24079877111733"	"2"	"2"	"2.69372694892365"	"2"	"2"	"2"	"3.11859536522376"
"AF008937_at"	"2.53019969820308"	"2.65609820201283"	"2.47275644931721"	"2.60530504614111"	"2.64345267648619"	"2.55266821611219"	"2.50105926221775"	"2.75434833571102"	"2.47129171105894"	"2.40312052117582"	"2.42813479402879"	"2.27415784926368"	"2.45939248775923"	"2.53402610605613"	"2.56348108539441"	"2.44090908206522"	"2.99694924849538"	"2.25285303097989"	"2.29225607135648"	"2.73319726510657"	"2"	"2.34830486304816"	"2.45939248775923"	"2.68394713075151"	"2.65513843481138"	"2.13672056715641"	"2.57403126772772"	"2.73078227566639"	"2.55990662503611"	"2.71011736511182"	"2.49415459401844"	"2.58883172559421"	"2.65801139665711"	"2.3541084391474"	"2.75127910398334"	"2.65991620006985"	"2.86153441085904"	"2.77597433112937"
"AF009301_at"	"2.45939248775923"	"2"	"2"	"2.15228834438306"	"2.33041377334919"	"2"	"2"	"2.42488163663107"	"2"	"2"	"2.55750720190566"	"2"	"2.64345267648619"	"2.55750720190566"	"2.49415459401844"	"2.06069784035361"	"2.88930170250631"	"2.14612803567824"	"2"	"3.00302947055362"	"2"	"2"	"2"	"2.75739602879302"	"2"	"2"	"2"	"2.06818586174616"	"2"	"2"	"2"	"2.00860017176192"	"2"	"2.04532297878666"	"2"	"2"	"2.46239799789896"	"2.12385164096709"
"AF009368_at"	"3.01367969729119"	"2.80277372529198"	"3.07003786660776"	"3.03302144468291"	"2.81822589361396"	"3.13513265137677"	"3.15350998930084"	"3.18184358794477"	"3.17782497186468"	"2.65224634100332"	"2.86981820797933"	"2.88479536394898"	"2.85853719756964"	"3.04844180355040"	"2.80140371001735"	"3.055378331375"	"2.8750612633917"	"2.82477646247555"	"2.85247999363686"	"3.11360915107303"	"2.90579588036787"	"2.95760728706010"	"3.08955188288645"	"3.07627625540422"	"2.96614173273903"	"2.79239168949825"	"3.14457420760962"	"3.19340290306242"	"2.94645226501307"	"2.78031731214015"	"2.88024177589548"	"3.05804623039528"	"3.06483221973857"	"2.67760695272049"	"2.8109042806687"	"3.03342375548695"	"2.89927318731760"	"2.87273882747267"
"AF009674_at"	"2"	"2"	"2"	"2.48713837547719"	"2.32633586092875"	"2.49692964807321"	"2"	"2.52113808370404"	"2.34439227368511"	"2"	"2"	"2"	"2"	"2"	"2.0899051114394"	"2"	"2"	"2"	"2.15533603746506"	"2.51982799377572"	"2.75815462196739"	"2"	"2"	"2.66558099101795"	"2"	"2.11058971029925"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.15533603746506"	"2"	"2"	"2"	"2.68033551341456"
"AF010193_at"	"2"	"2.73878055848437"	"2"	"2"	"2.20139712432045"	"2.00432137378264"	"2.07554696139253"	"2.7701152947871"	"2.38916608436453"	"2.65417654187796"	"2"	"2.68484536164441"	"2.66086547800387"	"2.19865708695442"	"2.10720996964787"	"2.35218251811136"	"2.74429298312268"	"2.45939248775923"	"2"	"3.24477176149529"	"2.55990662503611"	"2.77670118398841"	"2.31597034545692"	"2.1846914308176"	"2.72754125702856"	"2.17318626841227"	"2.83250891270624"	"2"	"2.32428245529769"	"2.64246452024212"	"2.22788670461367"	"2.39445168082622"	"2.66745295288995"	"2.11394335230684"	"2.60959440922522"	"2.28780172993023"	"2.35602585719312"	"2.35024801833416"
"AF014958_at"	"2.50242711998443"	"2.38560627359831"	"2"	"2.03342375548695"	"2"	"2.04921802267018"	"2.51719589794997"	"2.22010808804006"	"2.04139268515823"	"2.20139712432045"	"2"	"2"	"2.14301480025410"	"2.04921802267018"	"2"	"2.53781909507327"	"3.02407498730743"	"2.24551266781415"	"2.42813479402879"	"2.25527250510331"	"2.58206336291171"	"2"	"2.29446622616159"	"2"	"2.48572142648158"	"2.04139268515823"	"2.62736585659273"	"2"	"2.41329976408125"	"2.62117628177504"	"2.20139712432045"	"2.53147891704226"	"2"	"2.2405492482826"	"2.29446622616159"	"2.67942789661212"	"2.64738297011462"	"2.75204844781944"
"AF015910_at"	"3.08600370561838"	"3.02325245963371"	"3.26007138798507"	"3.03100428136354"	"2.91487181754005"	"2.59549622182557"	"3.06220580881971"	"3.24625231229932"	"3.06333335895175"	"2.95520653754194"	"2.92272545799326"	"2.25042000230889"	"3.03221570329798"	"2.23299611039215"	"2.49968708261840"	"3.11958577496178"	"3.30984300471607"	"3.05690485133647"	"3.02242837118549"	"3.24723654950676"	"2.79934054945358"	"3.08350261983027"	"2.44870631990508"	"3.19284611518884"	"2.66275783168157"	"3.07773117965239"	"2.92582757462474"	"2.96094619573383"	"2.38021124171161"	"3.23929947912689"	"2.985426474083"	"2.8234742291703"	"2.75050839485135"	"2.73158876518674"	"3.28645646974698"	"2.4983105537896"	"2.86981820797933"	"3.28057837036808"
"AF015913_at"	"2.67760695272049"	"2.78604121024255"	"2.92941892571429"	"2.8394780473742"	"3.1152775913959"	"2.53907609879278"	"2.81491318127507"	"2.74036268949424"	"2.91698004732038"	"2.67394199863409"	"2.64246452024212"	"2.37839790094814"	"3.19256745333655"	"2.8481891169914"	"2.97405090279288"	"2.7481880270062"	"3.13545069934551"	"2.56702636615906"	"2.7664128471124"	"3.39093510710338"	"2"	"2.31386722036915"	"2.72997428569956"	"3.08098704691089"	"2.52762990087134"	"2.5854607295085"	"2.72916478969277"	"2.62736585659273"	"2.47712125471966"	"2.61489721603313"	"2.43136376415899"	"2.40312052117582"	"2.62838893005031"	"2.53907609879278"	"2.54654266347813"	"2.67577834167409"	"2.69284691927723"	"2.61278385671974"
"AJ000480_at"	"2.95182303531591"	"2.87448181769947"	"3.02077548819356"	"3.0068937079479"	"2.80208925788173"	"2.87621784059164"	"2.96378782734556"	"2.40483371661994"	"2.97034687623009"	"2.72916478969277"	"2.78318869107526"	"2.65896484266444"	"2.79028516403324"	"2.77232170672292"	"2.79518458968242"	"2.78390357927274"	"2.96614173273903"	"2.92064500140679"	"2.67486114073781"	"2.90363251608424"	"2.54157924394658"	"2.77232170672292"	"2.67942789661212"	"2.97497199429807"	"2.83378437465648"	"2.78604121024255"	"3.14332712999205"	"2.96567197122011"	"2.71933128698373"	"3.34439227368511"	"3.18326984368280"	"2.99255351783214"	"3.38309692994909"	"2.75587485567249"	"3.26173854735254"	"3"	"3.16316137497702"	"3.464191370641"
"AJ001421_at"	"2.83695673705955"	"2.91855453055027"	"2.96094619573383"	"2.99211148778695"	"3.11193427633268"	"2.87098881376058"	"2.83250891270624"	"2.72181061521255"	"3.13097669160562"	"2.82930377283102"	"2.58319877396862"	"2.78958071216443"	"3.02978947083186"	"3.001733712809"	"3.04375512696868"	"2.73798732633343"	"3.25285303097989"	"2.75891189239797"	"2.81954393554187"	"3.26197619139781"	"2.59549622182557"	"2.9982593384237"	"2.65991620006985"	"3.13545069934551"	"2.68663626926229"	"2.14921911265538"	"2.53402610605613"	"2.76937732607614"	"2.78746047451842"	"3.22141423784234"	"3.06595298031387"	"2.72672720902657"	"3.01619735351244"	"2.82672252016899"	"3.26030994579492"	"2.80888586735981"	"2.79934054945358"	"2.89872518158949"
"D00017_at"	"2"	"3.31638975107320"	"3.21958452621426"	"3.34419571587143"	"3.76685881102142"	"3.07518185461869"	"3.35468455395473"	"3.00646604224923"	"3.87209797427423"	"3.17114115102838"	"3.40260524191991"	"3.13097669160562"	"3.29534714833362"	"2.8561244442423"	"3.23729233756746"	"3.33465476688324"	"3.23223352111473"	"2.47567118832443"	"2"	"2.85369821177617"	"3.26316246496222"	"2.79726754083072"	"2.82216807936802"	"3.02407498730743"	"2.60205999132796"	"3.02653326452330"	"3.42553422049826"	"2"	"2.67760695272049"	"3.89669152656288"	"3.51719589794997"	"2.77451696572855"	"2.26717172840301"	"2.94890176097021"	"3.94210730898936"	"3.55266821611219"	"3.15866398081399"	"3.51321760006794"
"D00596_at"	"3.25527250510331"	"3.41979058610636"	"3.59472394640975"	"3.15775888604686"	"3.38721180031373"	"3.31090562937614"	"2.87040390527903"	"2.44247976906445"	"3.79823617636794"	"3.34556975605639"	"3.5632437011404"	"3.01410032151962"	"3.63938686901768"	"3.11058971029925"	"3.32263271169222"	"2.72345567203519"	"3.34163233577805"	"3.23578087032756"	"3.06855689507236"	"3.13033376849501"	"2.89320675305985"	"2.64542226934909"	"3.18127177155946"	"3.34242268082221"	"2.99607365448528"	"2.79865064544527"	"2.9216864754836"	"2.66086547800387"	"2.97405090279288"	"3.24378191609379"	"3.18440748541232"	"2.89597473235906"	"3.49234125325497"	"3.04688519083771"	"3.03782475058834"	"3.22141423784234"	"2.24303804868629"	"2.48572142648158"
"D00632_at"	"2.28780172993023"	"2.45788189673399"	"2.84198480459011"	"2.73559889969818"	"2.01703333929878"	"2.51851393987789"	"2.76937732607614"	"2.91750550955255"	"2.24797326636181"	"2.45178643552429"	"2.45484486000851"	"2"	"2"	"2.40483371661994"	"2.06818586174616"	"2.17897694729317"	"2.39445168082622"	"2.23552844690755"	"2.46686762035411"	"2.13672056715641"	"2.21218760440396"	"2.71850168886727"	"2.31175386105575"	"2.41664050733828"	"2.02118929906994"	"2.27875360095283"	"2"	"2.25042000230889"	"2.46239799789896"	"2.40654018043396"	"2.84260923961056"	"2.83058866868514"	"2.41161970596323"	"2.21218760440396"	"2.70757017609794"	"2.61278385671974"	"2.66464197555613"	"2.95133751879592"
"D00723_at"	"2"	"2"	"2"	"2.13353890837022"	"2.34830486304816"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.02938377768521"	"2"	"2"	"2.73559889969818"	"2.84323277809801"	"2"	"2"	"2.31806333496276"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.12057393120585"	"2"	"2"	"2"
"D00726_at"	"2.43775056282039"	"2.63548374681491"	"2.80617997398389"	"2.45178643552429"	"2.30319605742049"	"2.31806333496276"	"2.64836001098093"	"2.90417436828416"	"2.65417654187796"	"2.52891670027765"	"2.4456042032736"	"2"	"2.40993312333129"	"2.47129171105894"	"2"	"2.48713837547719"	"2.55630250076729"	"2.54282542695918"	"2.75281643118827"	"3.13257984765974"	"2.58319877396862"	"2.46389298898591"	"2.55509444857832"	"2.28103336724773"	"2.53655844257153"	"2"	"2.6414741105041"	"2.4456042032736"	"2.84447717574568"	"2.61066016308988"	"3.45984464238821"	"3.33945144130644"	"2.87157293554588"	"3.06632592536204"	"2.84385542262316"	"2.55388302664387"	"2.59328606702046"	"3.10856502373283"
